fly,level_1,cum_dist,t,timestamp,frame,x_px,y_px,led_1,fname,segment,tseg,segment_start_ts,transx,transy,estimated_food_x,estimated_food_y,condition,cum_dist_seg,cum_dist_fly,fr_x_px,fr_y_px,distance_reward,dist_fictive_reward,fr_x_cm,fr_y_cm,distance_reward_cm,dist_fictive_reward_cm,transx_cm,transy_cm,x_cm,y_cm,estimated_food_x_cm,estimated_food_y_cm,cum_dist_cm,cum_dist_seg_cm,cum_dist_fly_cm,dist_to_enter_traj,is_close,count_intersect
0,3251,7316.0,571.7,1542970355.8729,73356.5,750.6099999999999,575.62,0.0,flytrax20181123_114304.csv,after_relocation,1.0051999092102049,1542970354.8677,223.29,27.3,673.29,667.3,rewarded,28.04626494160239,7180.61941317338,77.31999999999994,-91.67999999999996,307.42666849185343,119.93166721095804,4.179459459459456,-4.955675675675673,16.6176577563164,6.4827928222139475,12.069729729729733,1.4756756756756757,6.789729729729724,3.006486486486487,2.6102702702702683,7.962162162162159,395.45945945945954,1.5160143211676964,388.1415899012638,1.515236471044946,False,0.0
0,3252,7318.0,571.85,1542970356.0234,73371.5,752.415,576.0799999999998,0.0,flytrax20181123_114304.csv,after_relocation,1.1556999683380127,1542970354.8677,223.29,27.3,673.29,667.3,rewarded,29.908957884628702,7182.4821061164075,79.125,-91.22000000000013,309.09642286024604,120.75534781118402,4.277027027027027,-4.930810810810818,16.707914749202484,6.527316097901839,12.069729729729733,1.4756756756756757,6.8872972972972955,3.0313513513513413,2.6102702702702683,7.962162162162159,395.5675675675676,1.6167004261961462,388.2422760062922,1.615167901002694,False,0.0
0,3253,7320.0,572.05,1542970356.2244995,73391.5,751.925,576.4100000000002,0.0,flytrax20181123_114304.csv,after_relocation,1.3567993640899658,1542970354.8677,223.29,27.3,673.29,667.3,rewarded,30.499720104138603,7183.072868335917,78.63499999999998,-90.88999999999977,308.548851440092,120.18508778130486,4.25054054054054,-4.91297297297296,16.678316294059027,6.496491231421884,12.069729729729733,1.4756756756756757,6.8608108108108095,3.0491891891892005,2.6102702702702683,7.962162162162159,395.6756756756757,1.6486335191426271,388.2742090992388,1.5913766201357342,False,0.0
0,3254,7322.0,572.4,1542970356.57118,73426.0,749.5742222222223,576.5082222222222,0.0,flytrax20181123_114304.csv,after_relocation,1.7034800052642822,1542970354.8677,223.29,27.3,673.29,667.3,rewarded,32.85254898984867,7185.425697221626,76.2842222222223,-90.79177777777771,306.2285428653445,118.58511488419936,4.1234714714714755,-4.90766366366366,16.552894208937538,6.410006209956722,12.069729729729733,1.4756756756756757,6.733741741741746,3.054498498498498,2.6102702702702683,7.962162162162159,395.7837837837838,1.775813458910739,388.4013890390068,1.4665773052982252,False,0.0
0,3255,7324.0,572.75,1542970356.9178998,73460.5,748.68,578.09,0.0,flytrax20181123_114304.csv,after_relocation,2.0501997470855717,1542970354.8677,223.29,27.3,673.29,667.3,rewarded,34.66959448212119,7187.242742713899,75.38999999999999,-89.20999999999992,305.0288355221519,116.799298799265,4.075135135135136,-4.822162162162159,16.488045163359562,6.31347561077108,12.069729729729733,1.4756756756756757,6.685405405405402,3.140000000000002,2.6102702702702683,7.962162162162159,395.8918918918919,1.8740321341687127,388.4996077142648,1.4354585068571781,False,0.0
0,3256,7326.0,572.9,1542970357.0688,73475.5,747.65,580.56,0.0,flytrax20181123_114304.csv,after_relocation,2.2010998725891118,1542970354.8677,223.29,27.3,673.29,667.3,rewarded,37.345748438828366,7189.918896670605,74.36000000000001,-86.74000000000002,303.5269940219485,114.25076454886421,4.01945945945946,-4.688648648648648,16.40686454172695,6.175717002641307,12.069729729729733,1.4756756756756757,6.629729729729728,3.2735135135135107,2.6102702702702683,7.962162162162159,396.0,2.0186891048015343,388.6442646848976,1.3725479497492212,False,0.0
0,3257,7328.0,573.0,1542970357.169,73485.5,746.84,582.4599999999998,0.0,flytrax20181123_114304.csv,after_relocation,2.301299810409546,1542970354.8677,223.29,27.3,673.29,667.3,rewarded,39.41120238409062,7191.98435061587,73.55000000000007,-84.84000000000015,302.3654034442433,112.28280411532316,3.9756756756756793,-4.585945945945954,16.344075861850992,6.069340762990443,12.069729729729733,1.4756756756756757,6.585945945945947,3.3762162162162057,2.6102702702702683,7.962162162162159,396.1081081081081,2.1303352640048985,388.7559108441009,1.301843189591142,False,0.0
0,3258,7332.0,573.1,1542970357.2698002,73495.5,745.9399999999997,584.4599999999998,0.0,flytrax20181123_114304.csv,after_relocation,2.402100086212158,1542970354.8677,223.29,27.3,673.29,667.3,rewarded,41.60437360403689,7194.177521835815,72.64999999999975,-82.84000000000015,301.1065844514196,110.1838831227144,3.9270270270270133,-4.4778378378378445,16.276031591968625,5.955885574200777,12.069729729729733,1.4756756756756757,6.5372972972972825,3.484324324324314,2.6102702702702683,7.962162162162159,396.3243243243243,2.2488850596776686,388.8744606397738,1.2314491395097638,False,0.0
0,3259,7334.0,573.2,1542970357.3706002,73505.5,745.05,586.2499999999999,0.0,flytrax20181123_114304.csv,after_relocation,2.5029001235961914,1542970354.8677,223.29,27.3,673.29,667.3,rewarded,43.603423378304605,7196.176571610083,71.75999999999998,-81.05000000000007,299.90592691709185,108.25248311239798,3.8789189189189184,-4.381081081081085,16.211131184707664,5.851485573643132,12.069729729729733,1.4756756756756757,6.489189189189188,3.581081081081075,2.6102702702702683,7.962162162162159,396.4324324324325,2.3569418042326813,388.98251738432884,1.1642306230960118,False,0.0
0,3260,7336.0,573.35,1542970357.5209506,73520.5,743.3050000000003,588.405,0.0,flytrax20181123_114304.csv,after_relocation,2.6532504558563232,1542970354.8677,223.29,27.3,673.29,667.3,rewarded,46.37633700840548,7198.949485240183,70.01500000000033,-78.89499999999998,297.8084401926852,105.48232671874487,3.7845945945946133,-4.264594594594594,16.09775352392893,5.701747390202426,12.069729729729733,1.4756756756756757,6.39486486486488,3.697567567567567,2.6102702702702683,7.962162162162159,396.54054054054046,2.5068290274813774,389.1324046075776,1.0552427462293623,False,0.0
0,3261,7338.0,573.5,1542970357.6718,73535.5,740.9,589.66,0.0,flytrax20181123_114304.csv,after_relocation,2.804099798202514,1542970354.8677,223.29,27.3,673.29,667.3,rewarded,49.08909390868265,7201.662242140459,67.61000000000001,-77.63999999999999,295.22351803337074,102.95184165424143,3.6545945945945952,-4.1967567567567565,15.958028001803825,5.5649644137427785,12.069729729729733,1.4756756756756757,6.2648648648648635,3.765405405405404,2.6102702702702683,7.962162162162159,396.6486486486488,2.6534645356044684,389.2790401157005,0.9216310136637871,False,0.0
0,3262,7340.0,573.6,1542970357.7720006,73545.5,738.79,590.66,0.0,flytrax20181123_114304.csv,after_relocation,2.9043004512786865,1542970354.8677,223.29,27.3,673.29,667.3,rewarded,51.42406714193397,7203.9972153737135,65.5,-76.63999999999999,292.9745717634893,100.81636573493412,3.5405405405405403,-4.142702702702701,15.836463338566992,5.449533282969411,12.069729729729733,1.4756756756756757,6.1508108108108095,3.8194594594594578,2.6102702702702683,7.962162162162159,396.75675675675683,2.779679304969404,389.4052548850655,0.8079058320466891,False,0.0
0,3263,7344.0,573.7,1542970357.8728,73555.5,736.92,592.09,0.0,flytrax20181123_114304.csv,after_relocation,3.005100011825561,1542970354.8677,223.29,27.3,673.29,667.3,rewarded,53.77816994342761,7206.351318175205,63.63,-75.20999999999992,290.89251365409865,98.51558759912052,3.439459459459459,-4.065405405405402,15.723919656978305,5.3251668972497574,12.069729729729733,1.4756756756756757,6.0497297297297274,3.89675675675676,2.6102702702702683,7.962162162162159,396.97297297297297,2.9069281050501408,389.5325036851462,0.7069359495846644,False,0.0
0,3264,7346.0,573.8000000000002,1542970357.9729998,73565.5,735.1600000000003,593.87,0.0,flytrax20181123_114304.csv,after_relocation,3.105299711227417,1542970354.8677,223.29,27.3,673.29,667.3,rewarded,56.28136789804459,7208.854516129822,61.870000000000346,-73.42999999999995,288.86710179596463,96.0201114350532,3.3443243243243432,-3.9691891891891866,15.614437934917008,5.190276293786661,12.069729729729733,1.4756756756756757,5.954594594594611,3.992972972972973,2.6102702702702683,7.962162162162159,397.08108108108115,3.0422361025970046,389.6678116826931,0.6243650975336995,False,0.0
0,3265,7348.0,573.9,1542970358.0739,73575.5,733.7,595.87,0.0,flytrax20181123_114304.csv,after_relocation,3.2061998844146733,1542970354.8677,223.29,27.3,673.29,667.3,rewarded,58.75757467454788,7211.330722906325,60.410000000000075,-71.42999999999995,287.1117324318183,93.55005611970523,3.26540540540541,-3.8610810810810783,15.519553104422613,5.056759790254338,12.069729729729733,1.4756756756756757,5.875675675675678,4.101081081081081,2.6102702702702683,7.962162162162159,397.1891891891892,3.1760851175431286,389.80166069763914,0.582232485902843,False,0.0
0,3266,7350.0,574.0,1542970358.1739998,73585.5,732.68,598.1800000000002,0.0,flytrax20181123_114304.csv,after_relocation,3.3062996864318848,1542970354.8677,223.29,27.3,673.29,667.3,rewarded,61.282747935930345,7213.855896167707,59.38999999999999,-69.11999999999978,285.7567056081099,91.13038187125065,3.2102702702702697,-3.7362162162162034,15.446308411249182,4.925966587635171,12.069729729729733,1.4756756756756757,5.820540540540537,4.2259459459459565,2.6102702702702683,7.962162162162159,397.2972972972973,3.312580969509749,389.9381565496057,0.5957762827679656,False,0.0
0,3267,7354.0,574.1,1542970358.2698884,73595.0,732.3333333333335,600.411111111111,0.0,flytrax20181123_114304.csv,after_relocation,3.402188539505005,1542970354.8677,223.29,27.3,673.29,667.3,rewarded,63.540630698143644,7216.113778929921,59.04333333333352,-66.8888888888889,285.09540724916627,89.22016962492987,3.191531531531542,-3.615615615615616,15.410562554008989,4.822711871617831,12.069729729729733,1.4756756756756757,5.801801801801809,4.346546546546543,2.6102702702702683,7.962162162162159,397.5135135135135,3.4346286863861435,390.06020426648223,0.6506467563600857,False,0.0
0,3268,7356.0,574.2,1542970358.3703635,73605.0,732.0454545454545,602.9272727272727,0.0,flytrax20181123_114304.csv,after_relocation,3.502663373947144,1542970354.8677,223.29,27.3,673.29,667.3,rewarded,66.07320714815575,7218.646355379933,58.75545454545454,-64.37272727272727,284.47148457655663,87.15532947199442,3.175970515970516,-3.4796068796068798,15.376837004138196,4.711098890378077,12.069729729729733,1.4756756756756757,5.786240786240784,4.48255528255528,2.6102702702702683,7.962162162162159,397.6216216216216,3.5715247107111208,390.1971002908072,0.7358850027400102,False,0.0
0,3269,7358.0,574.35,1542970358.5235553,73620.25,732.2733333333334,605.2272222222222,0.0,flytrax20181123_114304.csv,after_relocation,3.6558551788330083,1542970354.8677,223.29,27.3,673.29,667.3,rewarded,68.38441817730984,7220.957566409087,58.98333333333346,-62.07277777777779,284.4070688036672,85.62746844418858,3.1882882882882955,-3.3552852852852864,15.373355070468495,4.628511807793977,12.069729729729733,1.4756756756756757,5.798558558558563,4.606876876876874,2.6102702702702683,7.962162162162159,397.72972972972974,3.6964550366113436,390.32203061670737,0.841277005065203,False,0.0
0,3270,7360.0,574.5,1542970358.6667,73634.5,733.28,607.53,0.0,flytrax20181123_114304.csv,after_relocation,3.798999786376953,1542970354.8677,223.29,27.3,673.29,667.3,rewarded,70.89761599515167,7223.470764226929,59.99000000000001,-59.76999999999998,285.1348089939213,84.68325100041919,3.2427027027027027,-3.2308108108108105,15.412692378049801,4.577473027049686,12.069729729729733,1.4756756756756757,5.852972972972973,4.731351351351349,2.6102702702702683,7.962162162162159,397.8378378378378,3.8323035673054964,390.4578791474017,0.9744971919967796,False,0.0
0,3271,7362.0,574.6,1542970358.7670002,73644.5,734.61,609.47,0.0,flytrax20181123_114304.csv,after_relocation,3.8993000984191895,1542970354.8677,223.29,27.3,673.29,667.3,rewarded,73.24974269241955,7225.822890924195,61.32000000000005,-57.829999999999934,286.242786808681,84.2879071990757,3.3145945945945967,-3.1259459459459418,15.472583070739512,4.55610309184193,12.069729729729733,1.4756756756756757,5.924864864864865,4.836216216216218,2.6102702702702683,7.962162162162159,397.945945945946,3.959445550941597,390.58502113103765,1.101637170672417,False,0.0
1,9479,5898.0,844.3500000000001,1542983941.44605,1425102.5,736.4699999999997,536.9449999999998,0.0,flytrax20181123_152457.csv,after_relocation,0.0,1542983941.44605,285.6,-10.2,735.6,629.8,rewarded,0.0,5636.477902608061,0.8699999999996635,-92.85500000000013,304.44275968562613,92.85907561999541,0.04702702702700884,-5.0191891891891975,16.45636538841222,5.019409492972724,15.437837837837836,-0.5513513513513513,6.0254054054053885,0.9159459459459364,5.9783783783783795,5.935135135135133,318.81081081081084,0.0,304.6744812220575,0.0,True,1.0
1,9480,5900.0,844.5,1542983941.5970001,1425117.5,737.78,534.3700000000001,0.0,flytrax20181123_152457.csv,after_relocation,0.15094995498657227,1542983941.44605,285.6,-10.2,735.6,629.8,rewarded,2.8890699195414484,5639.366972527605,2.17999999999995,-95.42999999999985,306.5534623846221,95.45489667900736,0.11783783783783515,-5.158378378378369,16.570457426195787,5.159724144811208,15.437837837837836,-0.5513513513513513,6.096216216216215,0.7767567567567631,5.9783783783783795,5.935135135135133,318.9189189189188,0.15616594159683506,304.8306471636543,0.15616594159683503,True,2.0
1,9481,5904.0,844.6,1542983941.6972,1425127.5,738.13,532.21,0.0,flytrax20181123_152457.csv,after_relocation,0.25115013122558594,1542983941.44605,285.6,-10.2,735.6,629.8,rewarded,5.077242673233528,5641.555145281298,2.5299999999999727,-97.58999999999992,307.6322171034756,97.62278934756979,0.13675675675675528,-5.275135135135129,16.628768492079764,5.2769075323010695,15.437837837837836,-0.5513513513513513,6.115135135135135,0.6600000000000019,5.9783783783783795,5.935135135135133,319.1351351351352,0.2744455499045149,304.948926771962,0.2712190104759113,True,3.0
1,9482,5906.0,844.7,1542983941.7979999,1425137.5,738.4599999999997,529.8799999999999,0.0,flytrax20181123_152457.csv,after_relocation,0.35195016860961914,1542983941.44605,285.6,-10.2,735.6,629.8,rewarded,7.430495740797768,5643.908398348861,2.8599999999996726,-99.92000000000007,308.76461260967045,99.96092236469215,0.1545945945945769,-5.401081081081085,16.689979059982186,5.40329310079417,15.437837837837836,-0.5513513513513513,6.132972972972956,0.5340540540540477,5.9783783783783795,5.935135135135133,319.24324324324317,0.40164841842150106,305.07612964047894,0.3967520619797321,True,4.0
1,9483,5908.0,844.8000000000003,1542983941.8982,1425147.5,738.58,527.51,0.0,flytrax20181123_152457.csv,after_relocation,0.4521501064300537,1542983941.44605,285.6,-10.2,735.6,629.8,rewarded,9.80353177086549,5646.28143437893,2.9800000000000177,-102.28999999999996,309.7295860908352,102.33339875133629,0.16108108108108207,-5.5291891891891884,16.742139788693787,5.531535067639799,15.437837837837836,-0.5513513513513513,6.139459459459463,0.4059459459459455,5.9783783783783795,5.935135135135133,319.3513513513513,0.5299206362629995,305.2044018583205,0.5225976724461758,False,0.0
1,9484,5910.0,844.9000000000003,1542983941.9989998,1425157.5,738.1700000000003,525.42,0.0,flytrax20181123_152457.csv,after_relocation,0.5529499053955078,1542983941.44605,285.6,-10.2,735.6,629.8,rewarded,11.933367445277936,5648.411270053342,2.5700000000002774,-104.38,310.11372962189233,104.41163393032407,0.1389189189189339,-5.642162162162162,16.762904303886074,5.643872104341843,15.437837837837836,-0.5513513513513513,6.117297297297314,0.2929729729729708,5.9783783783783795,5.935135135135133,319.4594594594595,0.6450468889339426,305.31952811099137,0.6297137801019227,False,0.0
1,9485,5912.0,845.0,1542983942.0992,1425167.5,738.2399999999999,523.1,0.0,flytrax20181123_152457.csv,after_relocation,0.6531500816345215,1542983941.44605,285.6,-10.2,735.6,629.8,rewarded,14.254423239523227,5650.732325847585,2.6399999999998727,-106.69999999999992,311.0432567987931,106.732654796927,0.14270270270269586,-5.767567567567563,16.813149016150977,5.7693326917257854,15.437837837837836,-0.5513513513513513,6.121081081081075,0.1675675675675688,5.9783783783783795,5.935135135135133,319.56756756756755,0.770509364298553,305.44499058635614,0.7544693712406317,False,0.0
1,9486,5914.0,845.1,1542983942.2,1425177.5,738.35,520.6600000000002,0.0,flytrax20181123_152457.csv,after_relocation,0.7539501190185547,1542983941.44605,285.6,-10.2,735.6,629.8,rewarded,16.696901489170337,5653.174804097234,2.75,-109.13999999999977,312.0701172813571,109.17464037037148,0.14864864864864866,-5.899459459459448,16.868654988181465,5.9013319119119725,15.437837837837836,-0.5513513513513513,6.127027027027029,0.03567567567568625,5.9783783783783795,5.935135135135133,319.6756756756757,0.9025352156308292,305.5770164376883,0.8861166417028127,False,0.0
1,9487,5918.0,845.2,1542983942.3002002,1425187.5,738.34,518.15,0.0,flytrax20181123_152457.csv,after_relocation,0.8541502952575684,1542983941.44605,285.6,-10.2,735.6,629.8,rewarded,19.206921409410235,5655.684824017474,2.740000000000009,-111.64999999999998,313.02935661052624,111.68361607684449,0.1481081081081086,-6.035135135135134,16.920505762731146,6.036952220369973,15.437837837837836,-0.5513513513513513,6.126486486486487,-0.10000000000000124,5.9783783783783795,5.935135135135133,319.8918918918919,1.038211968076229,305.71269319013373,1.0209620708118934,False,0.0
1,9488,5920.0,845.3000000000003,1542983942.4010005,1425197.5,738.7299999999997,515.78,0.0,flytrax20181123_152457.csv,after_relocation,0.9549505710601808,1542983941.44605,285.6,-10.2,735.6,629.8,rewarded,21.608795677559954,5658.086698285624,3.1299999999996544,-114.01999999999998,314.3177075826302,114.06295323197622,0.1691891891891705,-6.163243243243243,16.99014635581785,6.165565039566282,15.437837837837836,-0.5513513513513513,6.14756756756755,-0.2281081081081096,5.9783783783783795,5.935135135135133,320.0,1.1680430095978354,305.8425242316554,1.1505578092654156,False,0.0
1,9489,5922.0,845.4000000000003,1542983942.5012002,1425207.5,738.9499999999997,513.59,0.0,flytrax20181123_152457.csv,after_relocation,1.055150270462036,1542983941.44605,285.6,-10.2,735.6,629.8,rewarded,23.80981816722237,5660.2877207752845,3.3499999999996817,-116.20999999999992,315.39117077052083,116.25827540437704,0.18108108108106388,-6.281621621621617,17.048171393001127,6.284231102939299,15.437837837837836,-0.5513513513513513,6.159459459459442,-0.3464864864864848,5.9783783783783795,5.935135135135133,320.1081081081081,1.2870171982282366,305.96149842028575,1.2695298877401693,False,0.0
1,9490,5924.0,845.5,1542983942.6020002,1425217.5,739.01,511.34,0.0,flytrax20181123_152457.csv,after_relocation,1.1559503078460691,1542983941.44605,285.6,-10.2,735.6,629.8,rewarded,26.060618025050765,5662.538520633115,3.4099999999999686,-118.45999999999998,316.3545095300524,118.50907011701678,0.1843243243243226,-6.403243243243242,17.10024375838121,6.4058956820009065,15.437837837837836,-0.5513513513513513,6.162702702702703,-0.4681081081081094,5.9783783783783795,5.935135135135133,320.2162162162162,1.4086820554081492,306.08316327746564,1.390847285789704,False,0.0
1,9491,5926.0,845.6,1542983942.7022002,1425227.5,739.31,509.18,0.0,flytrax20181123_152457.csv,after_relocation,1.2561502456665041,1542983941.44605,285.6,-10.2,735.6,629.8,rewarded,28.241351846497068,5664.7192544545605,3.709999999999922,-120.61999999999996,317.51243833903567,120.67704214141142,0.2005405405405364,-6.519999999999998,17.162834504812743,6.523083358995212,15.437837837837836,-0.5513513513513513,6.178918918918916,-0.5848648648648644,5.9783783783783795,5.935135135135133,320.3243243243243,1.5265595592701122,306.2010407813277,1.508641603787275,False,0.0
1,9492,5928.0,845.7,1542983942.8029995,1425237.5,739.74,506.99000000000007,0.0,flytrax20181123_152457.csv,after_relocation,1.3569495677947998,1542983941.44605,285.6,-10.2,735.6,629.8,rewarded,30.47316725105001,5666.951069859115,4.139999999999986,-122.80999999999986,318.81174335334634,122.87976114885628,0.22378378378378305,-6.6383783783783725,17.23306720828899,6.6421492512895295,15.437837837837836,-0.5513513513513513,6.202162162162162,-0.7032432432432397,5.9783783783783795,5.935135135135133,320.43243243243245,1.6471982297864871,306.32167945184415,1.628808331709497,False,0.0
1,9493,5930.0,845.8000000000003,1542983942.8982222,1425247.0,740.2333333333332,505.16666666666674,0.0,flytrax20181123_152457.csv,after_relocation,1.4521722793579102,1542983941.44605,285.6,-10.2,735.6,629.8,rewarded,32.36206169548625,5668.839964303551,4.633333333333212,-124.63333333333321,320.02408589910146,124.71942733814777,0.2504504504504439,-6.7369369369369325,17.29859923778927,6.741590666926907,15.437837837837836,-0.5513513513513513,6.228828828828823,-0.8018018018017977,5.9783783783783795,5.935135135135133,320.5405405405405,1.749300632188446,306.423781854246,1.7297509688072799,False,0.0
1,9494,5932.0,845.9000000000003,1542983942.994,1425256.5,740.66,503.78,0.0,flytrax20181123_152457.csv,after_relocation,1.547950029373169,1542983941.44605,285.6,-10.2,735.6,629.8,rewarded,33.812885216418145,5670.290787824482,5.059999999999945,-126.01999999999998,320.99707786831954,126.12154455127798,0.2735135135135105,-6.811891891891893,17.351193398287542,6.8173807865555665,15.437837837837836,-0.5513513513513513,6.25189189189189,-0.8767567567567582,5.9783783783783795,5.935135135135133,320.64864864864865,1.827723525211792,306.5022047472694,1.80695299021268,False,0.0
1,9495,5934.0,846.0,1542983943.0940998,1425266.5,740.9100000000003,501.98,0.0,flytrax20181123_152457.csv,after_relocation,1.6480498313903809,1542983941.44605,285.6,-10.2,735.6,629.8,rewarded,35.63016340095678,5672.108066009022,5.310000000000287,-127.81999999999994,321.99091369167576,127.93024857319703,0.2870270270270425,-6.909189189189186,17.404914253604094,6.915148571524163,15.437837837837836,-0.5513513513513513,6.2654054054054225,-0.9740540540540532,5.9783783783783795,5.935135135135133,320.75675675675683,1.9259547784300963,306.60043600048766,1.9051771571168852,False,0.0
