cum_dist,t,timestamp,frame,x_px,y_px,led_1
3066.0,472.40000000000003,1543940243.0803,43586778.5,768.53,357.61,0.0
3068.0,472.5,1543940243.1810002,43586788.5,767.65,359.55,0.0
3070.0,472.6,1543940243.2812998,43586798.5,767.7099999999999,361.4599999999999,0.0
3072.0,472.70000000000005,1543940243.382,43586808.5,768.65,363.34000000000003,0.0
3074.0,472.8,1543940243.477222,43586818.0,769.8444444444444,364.93333333333334,0.0
3076.0,472.90000000000003,1543940243.5730999,43586827.5,770.7900000000001,366.63,0.0
3078.0,473.0,1543940243.6732998,43586837.5,771.7099999999999,368.38,0.0
3080.0,473.1,1543940243.774,43586847.5,772.6400000000001,369.97999999999996,0.0
3082.0,473.20000000000005,1543940243.8743,43586857.5,773.4100000000001,371.76000000000005,0.0
3084.0,473.3,1543940243.975,43586867.5,773.7899999999998,373.33,0.0
3086.0,473.40000000000003,1543940244.0753,43586877.5,773.97,374.55,0.0
3088.0,473.5,1543940244.176,43586887.5,774.1899999999999,376.40999999999997,0.0
3090.0,473.6,1543940244.2765002,43586897.5,774.3100000000001,378.24,0.0
3092.0,473.70000000000005,1543940244.3770003,43586907.5,774.5999999999999,380.21,0.0
3094.0,473.8,1543940244.4773002,43586917.5,775.25,382.26000000000005,0.0
3096.0,473.90000000000003,1543940244.578,43586927.5,776.3899999999999,384.13,0.0
3098.0,474.0,1543940244.6783001,43586937.5,777.84,385.36,0.0
3100.0,474.1,1543940244.7789998,43586947.5,779.66,385.69999999999993,0.0
3102.0,474.20000000000005,1543940244.8795,43586957.5,782.01,385.9699999999999,0.0
3104.0,474.3,1543940244.98,43586967.5,784.3000000000001,386.69999999999993,0.0
3106.0,474.40000000000003,1543940245.0803,43586977.5,786.68,387.59,0.0
3108.0,474.5,1543940245.1810002,43586987.5,788.9300000000001,388.58000000000004,0.0
3112.0,474.6,1543940245.2814002,43586997.5,790.8199999999999,389.97,0.0
3114.0,474.70000000000005,1543940245.382,43587007.5,792.0300000000001,391.78000000000003,0.0
3116.0,474.8,1543940245.477333,43587017.0,793.3111111111112,393.6333333333334,0.0
3118.0,474.90000000000003,1543940245.5729997,43587026.5,794.5800000000002,395.5,0.0
3120.0,475.0,1543940245.6733997,43587036.5,796.0,397.36,0.0
3122.0,475.1,1543940245.7743,43587046.5,797.61,399.11999999999995,0.0
3124.0,475.20000000000005,1543940245.8744998,43587056.5,799.27,400.72999999999996,0.0
3128.0,475.3,1543940245.975,43587066.5,800.95,402.48999999999995,0.0
3130.0,475.40000000000003,1543940246.0753999,43587076.5,802.6400000000001,404.15,0.0
3132.0,475.5,1543940246.176,43587086.5,804.53,405.69999999999993,0.0
3134.0,475.6,1543940246.2763002,43587096.5,806.4999999999999,406.86,0.0
3136.0,475.70000000000005,1543940246.3770003,43587106.5,808.6299999999999,407.45,0.0
3138.0,475.8,1543940246.4773002,43587116.5,810.5,407.08000000000004,0.0
3140.0,475.90000000000003,1543940246.578,43587126.5,811.8199999999999,405.78999999999996,0.0
3142.0,476.0,1543940246.6784,43587136.5,812.69,404.74,0.0
3144.0,476.1,1543940246.7789998,43587146.5,813.7700000000001,403.37,0.0
3146.0,476.20000000000005,1543940246.8793998,43587156.5,814.97,401.75000000000006,0.0
3148.0,476.3,1543940246.98,43587166.5,816.46,400.2,0.0
3150.0,476.40000000000003,1543940247.0804,43587176.5,818.3,399.4000000000001,0.0
3152.0,476.5,1543940247.1810002,43587186.5,820.28,399.34000000000003,0.0
3154.0,476.6,1543940247.2812998,43587196.5,822.47,399.59,0.0
3156.0,476.70000000000005,1543940247.382,43587206.5,824.65,400.24,0.0
3158.0,476.8,1543940247.4774442,43587216.0,826.6555555555556,400.9,0.0
3160.0,476.90000000000003,1543940247.5729997,43587225.5,828.9400000000002,401.53000000000003,0.0
3164.0,477.0,1543940247.6734996,43587235.5,831.29,402.13,0.0
3166.0,477.1,1543940247.774,43587245.5,833.51,402.5899999999999,0.0
3168.0,477.20000000000005,1543940247.8743,43587255.5,835.74,403.14,0.0
3170.0,477.3,1543940247.975,43587265.5,837.9199999999998,403.79999999999995,0.0
3172.0,477.40000000000003,1543940248.0755,43587275.5,840.3399999999999,404.09,0.0
3174.0,477.5,1543940248.176,43587285.5,842.6400000000001,403.79999999999995,0.0
3178.0,477.6,1543940248.2767003,43587295.5,844.9599999999998,403.42999999999995,0.0
3180.0,477.70000000000005,1543940248.3770003,43587305.5,847.11,402.69999999999993,0.0
3182.0,477.8,1543940248.4775002,43587315.5,848.85,401.54,0.0
3184.0,477.90000000000003,1543940248.578,43587325.5,850.4,399.96,0.0
3186.0,478.0,1543940248.6786003,43587335.5,851.57,398.15000000000003,0.0
3188.0,478.1,1543940248.7789998,43587345.5,852.65,396.2,0.0
3190.0,478.20000000000005,1543940248.8795,43587355.5,853.9200000000001,394.46999999999997,0.0
3192.0,478.3,1543940248.98,43587365.5,855.1700000000001,392.68,0.0
3194.0,478.40000000000003,1543940249.0804,43587375.5,856.3299999999999,391.08000000000004,0.0
3196.0,478.5,1543940249.1810002,43587385.5,857.8100000000001,389.73,0.0
3198.0,478.6,1543940249.2815,43587395.5,859.2700000000001,388.23,0.0
3200.0,478.70000000000005,1543940249.382,43587405.5,860.49,386.93,0.0
3202.0,478.8,1543940249.4775553,43587415.0,861.8777777777779,386.0444444444445,0.0
3204.0,478.90000000000003,1543940249.5729997,43587424.5,863.57,385.54999999999995,0.0
3206.0,479.0,1543940249.6733997,43587434.5,865.29,385.83000000000004,0.0
3208.0,479.1,1543940249.7743,43587444.5,867.29,385.99,0.0
3210.0,479.25,1543940249.9246998,43587459.5,869.8100000000002,385.365,0.0
3212.0,479.40000000000003,1543940250.0755,43587474.5,871.6200000000001,383.91,0.0
3214.0,479.5,1543940250.176,43587484.5,871.8100000000001,382.43999999999994,0.0
3216.0,479.6,1543940250.2765002,43587494.5,871.8599999999999,380.62000000000006,0.0
3218.0,479.70000000000005,1543940250.3770003,43587504.5,871.9599999999998,378.71,0.0
3220.0,479.8,1543940250.4774003,43587514.5,871.9499999999998,376.73999999999995,0.0
3222.0,479.90000000000003,1543940250.578,43587524.5,871.6299999999999,374.55,0.0
3224.0,480.0,1543940250.6785004,43587534.5,870.6600000000001,372.85,0.0
3226.0,480.1,1543940250.7789998,43587544.5,869.1600000000001,371.65999999999997,0.0
3228.0,480.20000000000005,1543940250.8795998,43587554.5,867.61,370.23,0.0
3230.0,480.3,1543940250.98,43587564.5,866.0300000000001,368.45,0.0
3232.0,480.40000000000003,1543940251.0805001,43587574.5,864.3900000000001,366.7,0.0
3234.0,480.5,1543940251.1810002,43587584.5,862.8000000000002,364.86,0.0
3238.0,480.6,1543940251.2815,43587594.5,861.51,362.93,0.0
3240.0,480.70000000000005,1543940251.382,43587604.5,860.3699999999999,360.93,0.0
3242.0,480.8,1543940251.4775553,43587614.0,859.3666666666668,358.94444444444446,0.0
3244.0,480.90000000000003,1543940251.5729997,43587623.5,858.5899999999999,356.88,0.0
3246.0,481.0,1543940251.6734996,43587633.5,858.0499999999998,354.63,0.0
3248.0,481.1,1543940251.774,43587643.5,857.3799999999999,352.23,0.0
3252.0,481.20000000000005,1543940251.8744998,43587653.5,856.45,349.94,0.0
3254.0,481.3,1543940251.975,43587663.5,855.4,347.9,0.0
3256.0,481.40000000000003,1543940252.0757,43587673.5,854.0,346.32000000000005,0.0
3258.0,481.5,1543940252.1761003,43587683.5,852.18,345.21999999999997,0.0
3260.0,481.6,1543940252.2765002,43587693.5,850.0099999999999,344.57000000000005,0.0
3262.0,481.70000000000005,1543940252.3770003,43587703.5,847.7400000000001,343.81,0.0
3264.0,481.8,1543940252.4775002,43587713.5,845.3,343.0100000000001,0.0
3268.0,481.90000000000003,1543940252.578,43587723.5,843.01,342.34000000000003,0.0
3270.0,482.0,1543940252.6785004,43587733.5,840.9,341.77000000000004,0.0
3272.0,482.1,1543940252.7789998,43587743.5,838.7,341.35,0.0
3274.0,482.20000000000005,1543940252.8795,43587753.5,836.3,340.90000000000003,0.0
3276.0,482.3,1543940252.98,43587763.5,833.8099999999998,340.55000000000007,0.0
3280.0,482.40000000000003,1543940253.0806003,43587773.5,831.4300000000001,340.08000000000004,0.0
3282.0,482.5,1543940253.1810002,43587783.5,829.2,339.43,0.0
3284.0,482.6,1543940253.2817998,43587793.5,827.0699999999999,338.68,0.0
3286.0,482.70000000000005,1543940253.382,43587803.5,824.9699999999999,337.98,0.0
3288.0,482.8,1543940253.4775553,43587813.0,822.8333333333334,337.5111111111112,0.0
3290.0,482.90000000000003,1543940253.5729997,43587822.5,820.68,337.19,0.0
3292.0,483.0,1543940253.6735997,43587832.5,818.36,336.90000000000003,0.0
3296.0,483.1,1543940253.774,43587842.5,816.0,336.37,0.0
3298.0,483.20000000000005,1543940253.8744998,43587852.5,813.82,335.34000000000003,0.0
3300.0,483.3,1543940253.975,43587862.5,812.05,333.84000000000003,0.0
3302.0,483.40000000000003,1543940254.0755,43587872.5,810.0000000000001,332.46000000000004,0.0
3304.0,483.5,1543940254.176,43587882.5,808.12,331.63,0.0
3306.0,483.6,1543940254.2766004,43587892.5,806.13,331.46999999999997,0.0
3308.0,483.70000000000005,1543940254.3770003,43587902.5,804.55,331.65,0.0
3310.0,483.85,1543940254.5278,43587917.5,803.165,333.19,0.0
3312.0,484.0,1543940254.6786003,43587932.5,802.2,335.85,0.0
3316.0,484.15000000000003,1543940254.8293,43587947.5,800.4599999999999,338.19499999999994,0.0
3318.0,484.3,1543940254.98,43587962.5,798.12,339.57000000000005,0.0
3320.0,484.40000000000003,1543940255.0807004,43587972.5,796.5600000000001,340.22,0.0
3322.0,484.5,1543940255.1810002,43587982.5,794.77,340.77000000000004,0.0
3324.0,484.6,1543940255.2817,43587992.5,792.82,341.04999999999995,0.0
3326.0,484.70000000000005,1543940255.382,43588002.5,790.62,341.41999999999996,0.0
3328.0,484.8,1543940255.4777775,43588012.0,788.5,341.8777777777778,0.0
3330.0,484.90000000000003,1543940255.5729997,43588021.5,786.36,342.23,0.0
3332.0,485.0,1543940255.6735997,43588031.5,784.3199999999999,342.48,0.0
3336.0,485.1,1543940255.774,43588041.5,782.03,342.65,0.0
3338.0,485.20000000000005,1543940255.8746998,43588051.5,780.0,342.67999999999995,0.0
3340.0,485.3,1543940255.975,43588061.5,777.88,342.02,0.0
3342.0,485.40000000000003,1543940256.0757,43588071.5,775.9300000000001,341.0,0.0
3344.0,485.5,1543940256.176,43588081.5,773.55,339.92,0.0
3346.0,485.6,1543940256.2766004,43588091.5,771.2199999999999,338.74,0.0
3350.0,485.70000000000005,1543940256.3770003,43588101.5,768.77,337.75,0.0
3352.0,485.8,1543940256.4778,43588111.5,766.29,337.07000000000005,0.0
3354.0,485.90000000000003,1543940256.578,43588121.5,763.87,336.67999999999995,0.0
3356.0,486.0,1543940256.6788,43588131.5,761.8599999999999,337.09999999999997,0.0
3358.0,486.1,1543940256.7789998,43588141.5,760.38,338.55999999999995,0.0
3360.0,486.20000000000005,1543940256.8797002,43588151.5,758.8000000000002,340.13,0.0
3364.0,486.3,1543940256.98,43588161.5,756.9200000000001,341.63,0.0
3366.0,486.40000000000003,1543940257.0807004,43588171.5,755.0799999999999,343.12,0.0
3368.0,486.5,1543940257.1810002,43588181.5,753.04,343.99999999999994,0.0
3370.0,486.6,1543940257.2819002,43588191.5,750.89,344.08,0.0
3372.0,486.70000000000005,1543940257.3822,43588201.5,748.79,343.79,0.0
3374.0,486.8,1543940257.4776664,43588211.0,746.6333333333332,343.4666666666667,0.0
3376.0,486.90000000000003,1543940257.5729997,43588220.5,744.3799999999999,343.28999999999996,0.0
3378.0,487.0,1543940257.6736999,43588230.5,742.1200000000001,343.15,0.0
3382.0,487.1,1543940257.774,43588240.5,739.8699999999999,343.26000000000005,0.0
3384.0,487.20000000000005,1543940257.8746998,43588250.5,737.83,343.59999999999997,0.0
3386.0,487.35,1543940258.02535,43588265.5,735.125,344.08000000000004,0.0
3388.0,487.5,1543940258.176,43588280.5,732.1899999999999,344.40999999999997,0.0
3390.0,487.6,1543940258.2768002,43588290.5,730.5700000000002,343.76000000000005,0.0
3392.0,487.70000000000005,1543940258.3771002,43588300.5,729.52,342.36,0.0
3394.0,487.8,1543940258.4779,43588310.5,728.23,340.64,0.0
3396.0,487.90000000000003,1543940258.578,43588320.5,726.47,339.13,0.0
3400.0,488.0,1543940258.6787002,43588330.5,724.4800000000001,337.88000000000005,0.0
3402.0,488.1,1543940258.7789998,43588340.5,722.33,336.71,0.0
3404.0,488.20000000000005,1543940258.8797002,43588350.5,720.06,335.9000000000001,0.0
3406.0,488.3,1543940258.9803,43588360.5,717.7299999999999,335.7099999999999,0.0
3408.0,488.40000000000003,1543940259.0808003,43588370.5,715.45,335.87,0.0
3410.0,488.5,1543940259.1810002,43588380.5,713.3599999999999,336.65999999999997,0.0
3412.0,488.6,1543940259.2819002,43588390.5,711.67,337.79,0.0
3416.0,488.70000000000005,1543940259.382,43588400.5,709.95,339.3,0.0
3418.0,488.8,1543940259.4778888,43588410.0,708.2777777777778,340.6333333333333,0.0
3420.0,488.90000000000003,1543940259.5729997,43588419.5,706.6,341.62,0.0
3422.0,489.0,1543940259.6735997,43588429.5,704.8399999999999,342.39,0.0
3424.0,489.1,1543940259.774,43588439.5,702.97,342.65999999999997,0.0
3426.0,489.20000000000005,1543940259.8747997,43588449.5,700.8500000000001,342.38,0.0
3428.0,489.3,1543940259.975,43588459.5,698.67,341.80000000000007,0.0
3430.0,489.40000000000003,1543940260.0756001,43588469.5,696.47,340.76,0.0
3432.0,489.5,1543940260.176,43588479.5,694.17,339.96000000000004,0.0
3434.0,489.6,1543940260.2768002,43588489.5,691.76,339.61,0.0
3438.0,489.70000000000005,1543940260.3770003,43588499.5,689.16,339.4700000000001,0.0
3440.0,489.8,1543940260.478,43588509.5,686.65,339.12,0.0
3442.0,489.90000000000003,1543940260.578,43588519.5,684.1699999999998,338.68999999999994,0.0
3444.0,490.0,1543940260.6788,43588529.5,681.64,338.29999999999995,0.0
3448.0,490.1,1543940260.7789998,43588539.5,679.0400000000001,338.15,0.0
3450.0,490.20000000000005,1543940260.8798,43588549.5,676.4199999999998,338.05,0.0
3452.0,490.3,1543940260.98,43588559.5,673.98,338.13,0.0
3454.0,490.40000000000003,1543940261.0809002,43588569.5,671.76,338.27000000000004,0.0
3456.0,490.5,1543940261.1811001,43588579.5,670.81,338.42,0.0
3458.0,490.6,1543940261.2822,43588589.5,669.5600000000001,338.15,0.0
3460.0,490.70000000000005,1543940261.382,43588599.5,667.6299999999999,337.40999999999997,0.0
3462.0,490.8,1543940261.4777775,43588609.0,665.6333333333333,336.7888888888889,0.0
3464.0,490.90000000000003,1543940261.5730999,43588618.5,663.51,336.15,0.0
3466.0,491.0,1543940261.6736999,43588628.5,661.52,335.67999999999995,0.0
3468.0,491.1,1543940261.774,43588638.5,659.48,335.27,0.0
